Messpunkt,Typ,SIM Anbieter,SIM Mobile Country Code,SIM Mobile Network Code,Netzwerk Anbieter,Netzwerk Mobile Country Code,Netzwerk Mobile Network Code,Cell-ID,Physical-Cell-ID,Cell-LAC/TAC,Signalstärke (RSSI) [dBm],Signalstärke (RSRP) [dBm],Signalqualität (RSRQ) [dBm],Frequenzkanalnummer,Breitengrad,Längengrad,Genauigkeit [m],Datum,Uhrzeit,Version,Betriebssystem,Smartphone Typ,Test-ID
30,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-8,1300,52.2737012,8.0598712,45,13.06.25,14:14:50,2.7.0,Android 15,Google Pixel 7a,1749816519802
31,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-8,1300,52.2734225,8.0606485,48,13.06.25,14:14:53,2.7.0,Android 15,Google Pixel 7a,1749816519802
32,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-8,1300,52.2739783,8.0590643,46,13.06.25,14:14:56,2.7.0,Android 15,Google Pixel 7a,1749816519802
33,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-91,-91,-10,1300,52.2737882,8.0595562,49,13.06.25,14:14:58,2.7.0,Android 15,Google Pixel 7a,1749816519802
34,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-10,1300,52.2735309,8.0604347,49,13.06.25,14:15:08,2.7.0,Android 15,Google Pixel 7a,1749816519802
35,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-7,1300,52.2739984,8.0590947,49,13.06.25,14:15:12,2.7.0,Android 15,Google Pixel 7a,1749816519802
36,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-91,-91,-9,1300,52.2738291,8.0595312,49,13.06.25,14:15:13,2.7.0,Android 15,Google Pixel 7a,1749816519802
37,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-91,-91,-9,1300,52.2736602,8.0599809,49,13.06.25,14:15:14,2.7.0,Android 15,Google Pixel 7a,1749816519802
38,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-92,-92,-10,1300,52.2739305,8.0592538,49,13.06.25,14:15:20,2.7.0,Android 15,Google Pixel 7a,1749816519802
39,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-91,-91,-10,1300,52.2733424,8.0606313,50,13.06.25,14:15:31,2.7.0,Android 15,Google Pixel 7a,1749816519802
40,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-10,1300,52.2737342,8.0597541,48,13.06.25,14:15:36,2.7.0,Android 15,Google Pixel 7a,1749816519802
41,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-10,1300,52.2732638,8.0610612,49,13.06.25,14:15:49,2.7.0,Android 15,Google Pixel 7a,1749816519802
42,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-11,1300,52.2736562,8.0599083,50,13.06.25,14:15:52,2.7.0,Android 15,Google Pixel 7a,1749816519802
43,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-13,1300,52.2732837,8.060841,48,13.06.25,14:16:02,2.7.0,Android 15,Google Pixel 7a,1749816519802
44,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-13,1300,52.2731754,8.0611664,45,13.06.25,14:16:04,2.7.0,Android 15,Google Pixel 7a,1749816519802
45,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-91,-91,-9,1300,52.2735474,8.0598715,45,13.06.25,14:16:08,2.7.0,Android 15,Google Pixel 7a,1749816519802
46,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-9,1300,52.2734167,8.0601508,49,13.06.25,14:16:34,2.7.0,Android 15,Google Pixel 7a,1749816519802
47,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-9,1300,52.2732374,8.0608459,50,13.06.25,14:16:38,2.7.0,Android 15,Google Pixel 7a,1749816519802
48,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-11,1300,52.2734146,8.059977,48,13.06.25,14:17:12,2.7.0,Android 15,Google Pixel 7a,1749816519802
49,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-10,1300,52.2731858,8.0608436,42,13.06.25,14:17:14,2.7.0,Android 15,Google Pixel 7a,1749816519802
50,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-9,1300,52.27363,8.0596622,38,13.06.25,14:17:19,2.7.0,Android 15,Google Pixel 7a,1749816519802
51,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-9,1300,52.2734161,8.0603153,40,13.06.25,14:17:21,2.7.0,Android 15,Google Pixel 7a,1749816519802
52,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-88,-88,-12,1300,52.273279,8.060754,43,13.06.25,14:17:23,2.7.0,Android 15,Google Pixel 7a,1749816519802
53,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-12,1300,52.2737396,8.0596297,42,13.06.25,14:17:27,2.7.0,Android 15,Google Pixel 7a,1749816519802
54,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-88,-88,-9,1300,52.2740687,8.0588022,38,13.06.25,14:17:29,2.7.0,Android 15,Google Pixel 7a,1749816519802
55,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-9,1300,52.2740245,8.0589882,34,13.06.25,14:17:34,2.7.0,Android 15,Google Pixel 7a,1749816519802
56,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-88,-88,-8,1300,52.2739856,8.0591349,34,13.06.25,14:17:41,2.7.0,Android 15,Google Pixel 7a,1749816519802
57,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-9,1300,52.2739541,8.059275,33,13.06.25,14:17:57,2.7.0,Android 15,Google Pixel 7a,1749816519802
58,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-9,1300,52.2739311,8.0591234,33,13.06.25,14:18:05,2.7.0,Android 15,Google Pixel 7a,1749816519802
59,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-8,1300,52.2738576,8.0589957,34,13.06.25,14:18:11,2.7.0,Android 15,Google Pixel 7a,1749816519802
60,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-11,1300,52.2737815,8.0589156,35,13.06.25,14:18:18,2.7.0,Android 15,Google Pixel 7a,1749816519802
61,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-11,1300,52.2734411,8.0599569,37,13.06.25,14:18:20,2.7.0,Android 15,Google Pixel 7a,1749816519802
62,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-11,1300,52.2732223,8.0606555,38,13.06.25,14:18:21,2.7.0,Android 15,Google Pixel 7a,1749816519802
63,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-11,1300,52.273415,8.0599545,39,13.06.25,14:18:23,2.7.0,Android 15,Google Pixel 7a,1749816519802
64,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-89,-89,-10,1300,52.2732095,8.060755,45,13.06.25,14:18:26,2.7.0,Android 15,Google Pixel 7a,1749816519802
65,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-10,1300,52.2735481,8.0597741,49,13.06.25,14:18:31,2.7.0,Android 15,Google Pixel 7a,1749816519802
66,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-10,1300,52.2734407,8.0601258,48,13.06.25,14:18:32,2.7.0,Android 15,Google Pixel 7a,1749816519802
67,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-10,1300,52.2733346,8.060439,48,13.06.25,14:18:33,2.7.0,Android 15,Google Pixel 7a,1749816519802
68,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-10,1300,52.273204,8.0607844,47,13.06.25,14:18:35,2.7.0,Android 15,Google Pixel 7a,1749816519802
69,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-13,1300,52.2731441,8.06104,43,13.06.25,14:18:41,2.7.0,Android 15,Google Pixel 7a,1749816519802
70,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-88,-88,-12,1300,52.2732641,8.060646,44,13.06.25,14:18:56,2.7.0,Android 15,Google Pixel 7a,1749816519802
71,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-8,1300,52.2737615,8.0589386,49,13.06.25,14:19:02,2.7.0,Android 15,Google Pixel 7a,1749816519802
72,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-8,1300,52.2737266,8.0587636,37,13.06.25,14:19:07,2.7.0,Android 15,Google Pixel 7a,1749816519802
73,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-8,1300,52.2736518,8.0588755,37,13.06.25,14:19:10,2.7.0,Android 15,Google Pixel 7a,1749816519802
74,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-91,-91,-13,1300,52.2735517,8.0588454,38,13.06.25,14:19:17,2.7.0,Android 15,Google Pixel 7a,1749816519802
75,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-88,-88,-10,1300,52.2734423,8.0587846,38,13.06.25,14:19:21,2.7.0,Android 15,Google Pixel 7a,1749816519802
76,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-9,1300,52.2733535,8.0587471,37,13.06.25,14:19:24,2.7.0,Android 15,Google Pixel 7a,1749816519802
77,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-86,-86,-9,1300,52.2732436,8.0587194,37,13.06.25,14:19:29,2.7.0,Android 15,Google Pixel 7a,1749816519802
78,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-88,-88,-13,1300,52.2731355,8.0586721,37,13.06.25,14:19:32,2.7.0,Android 15,Google Pixel 7a,1749816519802
79,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-88,-88,-13,1300,52.2728819,8.0587217,35,13.06.25,14:19:36,2.7.0,Android 15,Google Pixel 7a,1749816519802
80,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-90,-90,-11,1300,52.2726347,8.0588471,31,13.06.25,14:19:39,2.7.0,Android 15,Google Pixel 7a,1749816519802
81,5G,freenet,262,01,Telekom.de,262,01,28516352,125,3020,-81,-81,-10,1300,52.2721718,8.0590114,27,13.06.25,14:19:43,2.7.0,Android 15,Google Pixel 7a,1749816519802
82,5G,freenet,262,01,Telekom.de,262,01,28516353,124,3020,-88,-88,-9,1300,52.2715994,8.0589842,23,13.06.25,14:19:47,2.7.0,Android 15,Google Pixel 7a,1749816519802
83,5G,freenet,262,01,Telekom.de,262,01,28516354,123,3020,-90,-90,-11,1300,52.2711051,8.0591097,20,13.06.25,14:19:50,2.7.0,Android 15,Google Pixel 7a,1749816519802
84,5G,freenet,262,01,Telekom.de,262,01,28516354,123,3020,-90,-90,-11,1300,52.2704945,8.0592559,14,13.06.25,14:19:53,2.7.0,Android 15,Google Pixel 7a,1749816519802
85,5G,freenet,262,01,Telekom.de,262,01,28516354,123,3020,-89,-89,-9,1300,52.2700395,8.0590889,9,13.06.25,14:19:56,2.7.0,Android 15,Google Pixel 7a,1749816519802
86,5G,freenet,262,01,Telekom.de,262,01,28516354,123,3020,-89,-89,-9,1300,52.2696172,8.0588365,6,13.06.25,14:19:59,2.7.0,Android 15,Google Pixel 7a,1749816519802
87,5G,freenet,262,01,Telekom.de,262,01,28516354,123,3020,-97,-97,-10,1300,52.269055,8.0584802,5,13.06.25,14:20:03,2.7.0,Android 15,Google Pixel 7a,1749816519802
88,5G,freenet,262,01,Telekom.de,262,01,28516354,123,3020,-95,-95,-9,1300,52.2686292,8.0581968,5,13.06.25,14:20:06,2.7.0,Android 15,Google Pixel 7a,1749816519802
89,5G,freenet,262,01,Telekom.de,262,01,26770688,323,3020,-101,-101,-13,1300,52.2682113,8.0579009,4,13.06.25,14:20:09,2.7.0,Android 15,Google Pixel 7a,1749816519802
90,5G,freenet,262,01,Telekom.de,262,01,26770688,323,3020,-104,-104,-13,1300,52.2677871,8.0575929,4,13.06.25,14:20:12,2.7.0,Android 15,Google Pixel 7a,1749816519802
91,5G,freenet,262,01,Telekom.de,262,01,26770688,323,3020,-99,-99,-10,1300,52.2673471,8.0571899,5,13.06.25,14:20:15,2.7.0,Android 15,Google Pixel 7a,1749816519802
92,5G,freenet,262,01,Telekom.de,262,01,26779905,323,3020,-104,-104,-15,1300,52.2668657,8.0566987,4,13.06.25,14:20:18,2.7.0,Android 15,Google Pixel 7a,1749816519802
93,5G,freenet,262,01,Telekom.de,262,01,26779905,310,3020,-101,-101,-12,1300,52.2663359,8.0561433,3,13.06.25,14:20:21,2.7.0,Android 15,Google Pixel 7a,1749816519802
94,5G,freenet,262,01,Telekom.de,262,01,26779905,310,3020,-101,-101,-12,1300,52.2657731,8.0555112,3,13.06.25,14:20:24,2.7.0,Android 15,Google Pixel 7a,1749816519802
95,5G,freenet,262,01,Telekom.de,262,01,26779905,310,3020,-83,-83,-8,1300,52.265388,8.0550307,3,13.06.25,14:20:26,2.7.0,Android 15,Google Pixel 7a,1749816519802
96,5G,freenet,262,01,Telekom.de,262,01,26779905,310,3020,-92,-92,-10,1300,52.2650074,8.0544745,5,13.06.25,14:20:28,2.7.0,Android 15,Google Pixel 7a,1749816519802
97,5G,freenet,262,01,Telekom.de,262,01,26779905,310,3020,-85,-85,-9,1300,52.2646431,8.0538387,6,13.06.25,14:20:30,2.7.0,Android 15,Google Pixel 7a,1749816519802
98,5G,freenet,262,01,Telekom.de,262,01,26779905,310,3020,-96,-96,-13,1300,52.2643088,8.053128,7,13.06.25,14:20:32,2.7.0,Android 15,Google Pixel 7a,1749816519802
99,5G,freenet,262,01,Telekom.de,262,01,26779906,309,3020,-96,-96,-13,1300,52.2640109,8.052367,7,13.06.25,14:20:34,2.7.0,Android 15,Google Pixel 7a,1749816519802
100,5G,freenet,262,01,Telekom.de,262,01,26779906,309,3020,-96,-96,-13,1300,52.2637559,8.0515693,7,13.06.25,14:20:36,2.7.0,Android 15,Google Pixel 7a,1749816519802
101,5G,freenet,262,01,Telekom.de,262,01,26779906,309,3020,-97,-97,-11,1300,52.2635458,8.0507361,7,13.06.25,14:20:38,2.7.0,Android 15,Google Pixel 7a,1749816519802
102,5G,freenet,262,01,Telekom.de,262,01,26779906,309,3020,-102,-102,-10,1300,52.2633823,8.0498811,7,13.06.25,14:20:40,2.7.0,Android 15,Google Pixel 7a,1749816519802
103,5G,freenet,262,01,Telekom.de,262,01,26779906,309,3020,-103,-103,-11,1300,52.2632492,8.048996,6,13.06.25,14:20:42,2.7.0,Android 15,Google Pixel 7a,1749816519802
104,5G,freenet,262,01,Telekom.de,262,01,26779906,309,3020,-103,-103,-11,1300,52.2631163,8.048103,6,13.06.25,14:20:44,2.7.0,Android 15,Google Pixel 7a,1749816519802
105,5G,freenet,262,01,Telekom.de,262,01,26779906,309,3020,-103,-103,-11,1300,52.2629822,8.0472001,6,13.06.25,14:20:46,2.7.0,Android 15,Google Pixel 7a,1749816519802
106,5G,freenet,262,01,Telekom.de,262,01,26770690,321,3020,-104,-104,-12,1300,52.2628413,8.0462843,6,13.06.25,14:20:48,2.7.0,Android 15,Google Pixel 7a,1749816519802
107,5G,freenet,262,01,Telekom.de,262,01,33237763,321,3020,-105,-105,-12,1300,52.2626984,8.0453605,6,13.06.25,14:20:50,2.7.0,Android 15,Google Pixel 7a,1749816519802
108,5G,freenet,262,01,Telekom.de,262,01,26779906,309,3020,-107,-107,-13,1300,52.2625604,8.0444197,6,13.06.25,14:20:52,2.7.0,Android 15,Google Pixel 7a,1749816519802
109,5G,freenet,262,01,Telekom.de,262,01,26779906,309,3020,-104,-104,-11,1300,52.2624213,8.0434608,6,13.06.25,14:20:54,2.7.0,Android 15,Google Pixel 7a,1749816519802
110,5G,freenet,262,01,Telekom.de,262,01,33237763,155,3020,-99,-99,-5,1300,52.2622749,8.0424842,6,13.06.25,14:20:56,2.7.0,Android 15,Google Pixel 7a,1749816519802
111,5G,freenet,262,01,Telekom.de,262,01,33237763,155,3020,-97,-97,-7,1300,52.2621286,8.0414888,6,13.06.25,14:20:58,2.7.0,Android 15,Google Pixel 7a,1749816519802
112,5G,freenet,262,01,Telekom.de,262,01,33237763,155,3020,-95,-95,-10,1300,52.2619778,8.0404752,6,13.06.25,14:21:00,2.7.0,Android 15,Google Pixel 7a,1749816519802
113,5G,freenet,262,01,Telekom.de,262,01,33237763,155,3020,-95,-95,-8,1300,52.2618258,8.0394407,6,13.06.25,14:21:02,2.7.0,Android 15,Google Pixel 7a,1749816519802
114,5G,freenet,262,01,Telekom.de,262,01,33237763,155,3020,-100,-100,-9,1300,52.2616752,8.038384,6,13.06.25,14:21:04,2.7.0,Android 15,Google Pixel 7a,1749816519802
115,5G,freenet,262,01,Telekom.de,262,01,42330881,10,3020,-104,-104,-10,1300,52.2615176,8.0372998,6,13.06.25,14:21:06,2.7.0,Android 15,Google Pixel 7a,1749816519802
116,5G,freenet,262,01,Telekom.de,262,01,42330881,10,3020,-100,-100,-10,1300,52.261359,8.0361942,6,13.06.25,14:21:08,2.7.0,Android 15,Google Pixel 7a,1749816519802
117,5G,freenet,262,01,Telekom.de,262,01,42330881,10,3020,-86,-86,-7,1300,52.2612,8.0350834,5,13.06.25,14:21:10,2.7.0,Android 15,Google Pixel 7a,1749816519802
118,5G,freenet,262,01,Telekom.de,262,01,42330881,10,3020,-86,-86,-7,1300,52.2610374,8.033973,5,13.06.25,14:21:12,2.7.0,Android 15,Google Pixel 7a,1749816519802
119,5G,freenet,262,01,Telekom.de,262,01,42330881,10,3020,-88,-88,-7,1300,52.2608763,8.0328594,5,13.06.25,14:21:14,2.7.0,Android 15,Google Pixel 7a,1749816519802
120,5G,freenet,262,01,Telekom.de,262,01,42330881,10,3020,-88,-88,-7,1300,52.260718,8.0317495,5,13.06.25,14:21:16,2.7.0,Android 15,Google Pixel 7a,1749816519802
121,5G,freenet,262,01,Telekom.de,262,01,42330881,10,3020,-90,-90,-10,1300,52.2605591,8.0306341,5,13.06.25,14:21:18,2.7.0,Android 15,Google Pixel 7a,1749816519802
122,5G,freenet,262,01,Telekom.de,262,01,42330882,9,3020,-89,-89,-7,1300,52.2603765,8.0295229,5,13.06.25,14:21:20,2.7.0,Android 15,Google Pixel 7a,1749816519802
123,5G,freenet,262,01,Telekom.de,262,01,42330882,9,3020,-94,-94,-7,1300,52.2601534,8.0284268,5,13.06.25,14:21:22,2.7.0,Android 15,Google Pixel 7a,1749816519802
124,5G,freenet,262,01,Telekom.de,262,01,42330882,9,3020,-93,-93,-11,1300,52.2598835,8.0273581,6,13.06.25,14:21:24,2.7.0,Android 15,Google Pixel 7a,1749816519802
125,5G,freenet,262,01,Telekom.de,262,01,42330882,9,3020,-93,-93,-11,1300,52.2595727,8.0263173,6,13.06.25,14:21:26,2.7.0,Android 15,Google Pixel 7a,1749816519802
126,5G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-99,-99,-10,1300,52.2592206,8.0253209,6,13.06.25,14:21:28,2.7.0,Android 15,Google Pixel 7a,1749816519802
127,5G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-99,-99,-10,1300,52.2588253,8.0243712,6,13.06.25,14:21:30,2.7.0,Android 15,Google Pixel 7a,1749816519802
128,5G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-105,-105,-11,1300,52.2583972,8.0234661,7,13.06.25,14:21:32,2.7.0,Android 15,Google Pixel 7a,1749816519802
129,4G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-115,-115,-18,1300,52.2579235,8.0226075,8,13.06.25,14:21:34,2.7.0,Android 15,Google Pixel 7a,1749816519802
130,4G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-115,-115,-18,1300,52.2574368,8.021779,8,13.06.25,14:21:36,2.7.0,Android 15,Google Pixel 7a,1749816519802
131,4G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-115,-115,-18,1300,52.2569267,8.0209903,8,13.06.25,14:21:38,2.7.0,Android 15,Google Pixel 7a,1749816519802
132,4G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-115,-115,-18,1300,52.2564051,8.0202106,8,13.06.25,14:21:40,2.7.0,Android 15,Google Pixel 7a,1749816519802
133,4G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-115,-115,-18,1300,52.2558843,8.0194358,8,13.06.25,14:21:42,2.7.0,Android 15,Google Pixel 7a,1749816519802
134,4G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-115,-115,-18,1300,52.2553599,8.0186687,9,13.06.25,14:21:44,2.7.0,Android 15,Google Pixel 7a,1749816519802
135,4G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-115,-115,-18,1300,52.2548341,8.0179067,9,13.06.25,14:21:46,2.7.0,Android 15,Google Pixel 7a,1749816519802
136,4G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-115,-115,-18,1300,52.2543081,8.0171529,9,13.06.25,14:21:48,2.7.0,Android 15,Google Pixel 7a,1749816519802
137,4G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-106,-106,-9,1300,52.2535228,8.0160137,9,13.06.25,14:21:51,2.7.0,Android 15,Google Pixel 7a,1749816519802
138,4G,freenet,262,01,Telekom.de,262,01,45081600,415,3020,-106,-106,-9,1300,52.2529925,8.0152789,9,13.06.25,14:21:53,2.7.0,Android 15,Google Pixel 7a,1749816519802
