Messpunkt,Typ,SIM Anbieter,SIM Mobile Country Code,SIM Mobile Network Code,Netzwerk Anbieter,Netzwerk Mobile Country Code,Netzwerk Mobile Network Code,Cell-ID,Physical-Cell-ID,Cell-LAC/TAC,Signalstärke (RSSI) [dBm],Signalstärke (RSRP) [dBm],Signalqualität (RSRQ) [dBm],Frequenzkanalnummer,Breitengrad,Längengrad,Genauigkeit [m],Datum,Uhrzeit,Version,Betriebssystem,Smartphone Typ,Test-ID
101,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-99,-99,-11,6300,52.0683817,8.6016703,7,16.06.25,11:16:25,2.7.1,Android 15,Google Pixel 7a,1750063892575
102,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-102,-102,-11,6300,52.0686169,8.6023529,7,16.06.25,11:16:29,2.7.1,Android 15,Google Pixel 7a,1750063892575
103,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-90,-90,-10,6300,52.0688929,8.6030945,7,16.06.25,11:16:34,2.7.1,Android 15,Google Pixel 7a,1750063892575
104,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-95,-95,-9,6300,52.0691383,8.6038244,7,16.06.25,11:16:39,2.7.1,Android 15,Google Pixel 7a,1750063892575
105,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-98,-98,-10,6300,52.0692862,8.6042231,7,16.06.25,11:16:42,2.7.1,Android 15,Google Pixel 7a,1750063892575
106,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-96,-96,-10,6300,52.0693987,8.6046105,7,16.06.25,11:16:46,2.7.1,Android 15,Google Pixel 7a,1750063892575
107,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-102,-102,-12,6300,52.0695323,8.6049684,6,16.06.25,11:16:51,2.7.1,Android 15,Google Pixel 7a,1750063892575
108,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-103,-103,-11,6300,52.0695809,8.6050993,6,16.06.25,11:16:54,2.7.1,Android 15,Google Pixel 7a,1750063892575
109,4G,freenet,262,02,freenet,262,02,13082639,291,45198,-105,-105,-8,2850,52.0696062,8.6052809,4,16.06.25,11:17:40,2.7.1,Android 15,Google Pixel 7a,1750063892575
110,4G,freenet,262,02,freenet,262,02,13082639,291,45198,-115,-115,-6,2850,52.069704,8.6056399,5,16.06.25,11:17:45,2.7.1,Android 15,Google Pixel 7a,1750063892575
111,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-111,-111,-13,6300,52.069856,8.6060691,6,16.06.25,11:17:49,2.7.1,Android 15,Google Pixel 7a,1750063892575
112,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-102,-102,-11,6300,52.0701414,8.606828,6,16.06.25,11:17:54,2.7.1,Android 15,Google Pixel 7a,1750063892575
113,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-103,-103,-11,6300,52.0704073,8.607508,6,16.06.25,11:17:58,2.7.1,Android 15,Google Pixel 7a,1750063892575
114,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-101,-101,-12,6300,52.0706697,8.6081101,6,16.06.25,11:18:01,2.7.1,Android 15,Google Pixel 7a,1750063892575
115,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-96,-96,-11,6300,52.0709884,8.608765,6,16.06.25,11:18:04,2.7.1,Android 15,Google Pixel 7a,1750063892575
116,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-101,-101,-11,6300,52.0713873,8.6094698,6,16.06.25,11:18:07,2.7.1,Android 15,Google Pixel 7a,1750063892575
117,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-94,-94,-10,6300,52.0718297,8.6101608,6,16.06.25,11:18:10,2.7.1,Android 15,Google Pixel 7a,1750063892575
118,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-101,-101,-12,6300,52.0723327,8.6108534,6,16.06.25,11:18:13,2.7.1,Android 15,Google Pixel 7a,1750063892575
119,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-98,-98,-12,6300,52.0726966,8.6113198,5,16.06.25,11:18:15,2.7.1,Android 15,Google Pixel 7a,1750063892575
120,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-104,-104,-13,6300,52.0730882,8.6117593,6,16.06.25,11:18:17,2.7.1,Android 15,Google Pixel 7a,1750063892575
121,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-104,-104,-12,6300,52.073531,8.6122012,7,16.06.25,11:18:19,2.7.1,Android 15,Google Pixel 7a,1750063892575
122,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-105,-105,-13,6300,52.0740202,8.6126312,8,16.06.25,11:18:21,2.7.1,Android 15,Google Pixel 7a,1750063892575
123,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-105,-105,-13,6300,52.0745249,8.6130417,8,16.06.25,11:18:23,2.7.1,Android 15,Google Pixel 7a,1750063892575
124,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-100,-100,-13,6300,52.0750117,8.6134108,8,16.06.25,11:18:25,2.7.1,Android 15,Google Pixel 7a,1750063892575
125,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-100,-100,-13,6300,52.0755429,8.6138027,8,16.06.25,11:18:27,2.7.1,Android 15,Google Pixel 7a,1750063892575
126,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-100,-100,-13,6300,52.0760967,8.6141992,8,16.06.25,11:18:29,2.7.1,Android 15,Google Pixel 7a,1750063892575
127,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-100,-100,-13,6300,52.0766606,8.6145855,7,16.06.25,11:18:31,2.7.1,Android 15,Google Pixel 7a,1750063892575
128,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-97,-97,-12,6300,52.0772526,8.6149918,7,16.06.25,11:18:33,2.7.1,Android 15,Google Pixel 7a,1750063892575
129,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-97,-97,-12,6300,52.0778464,8.6154155,8,16.06.25,11:18:35,2.7.1,Android 15,Google Pixel 7a,1750063892575
130,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-93,-93,-12,6300,52.0784466,8.6158604,8,16.06.25,11:18:37,2.7.1,Android 15,Google Pixel 7a,1750063892575
131,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-93,-93,-12,6300,52.0790509,8.616304,8,16.06.25,11:18:39,2.7.1,Android 15,Google Pixel 7a,1750063892575
132,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-108,-108,-12,6300,52.079663,8.6167501,8,16.06.25,11:18:41,2.7.1,Android 15,Google Pixel 7a,1750063892575
133,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-108,-108,-12,6300,52.080291,8.6172051,8,16.06.25,11:18:43,2.7.1,Android 15,Google Pixel 7a,1750063892575
134,5G,freenet,262,02,freenet,262,02,13837314,198,45194,-109,-109,-12,6300,52.0809176,8.6176667,9,16.06.25,11:18:45,2.7.1,Android 15,Google Pixel 7a,1750063892575
135,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-105,-105,-13,6300,52.0815368,8.6181277,8,16.06.25,11:18:47,2.7.1,Android 15,Google Pixel 7a,1750063892575
136,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-109,-109,-13,6300,52.0822009,8.618584,8,16.06.25,11:18:49,2.7.1,Android 15,Google Pixel 7a,1750063892575
137,5G,freenet,262,02,freenet,262,02,13082627,161,45198,-109,-109,-13,6300,52.0828585,8.6190305,8,16.06.25,11:18:51,2.7.1,Android 15,Google Pixel 7a,1750063892575
138,5G,freenet,262,02,freenet,262,02,13837314,198,45194,-104,-104,-11,6300,52.0835058,8.6194706,8,16.06.25,11:18:53,2.7.1,Android 15,Google Pixel 7a,1750063892575
139,4G,freenet,262,02,freenet,262,02,13837314,198,45194,-112,-112,-13,6300,52.0841404,8.6199249,7,16.06.25,11:18:55,2.7.1,Android 15,Google Pixel 7a,1750063892575
140,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-111,-111,-14,6300,52.0847894,8.6203942,7,16.06.25,11:18:57,2.7.1,Android 15,Google Pixel 7a,1750063892575
141,4G,freenet,262,02,freenet,262,02,13082627,161,45198,-100,-100,-13,6300,52.0854227,8.6208591,7,16.06.25,11:18:59,2.7.1,Android 15,Google Pixel 7a,1750063892575
142,5G,freenet,262,02,freenet,262,02,13082627,161,45198,-100,-100,-13,6300,52.0860609,8.6213051,8,16.06.25,11:19:01,2.7.1,Android 15,Google Pixel 7a,1750063892575
143,5G,freenet,262,02,freenet,262,02,13837314,198,45194,-113,-113,-12,6300,52.0867026,8.6217546,8,16.06.25,11:19:03,2.7.1,Android 15,Google Pixel 7a,1750063892575
